num__price_eur,num__launch_year,num__phone_age,num__body_weight_g,num__display_size_in,num__screen_to_body_pct,num__ppi,num__aspect_ratio,num__battery_capacity_mah,num__fast_charging_w,num__battery_per_inch,num__battery_per_weight,num__ram_gb,num__storage_gb,num__has_card_slot,num__main_camera_count,num__main_camera_max_mp,num__selfie_camera_count,num__selfie_camera_max_mp,num__has_ois,num__has_ultrawide,num__has_telephoto,num__network_generation,num__has_5g,num__has_4g_or_more,num__has_wifi,num__has_bluetooth,num__has_gps,num__has_nfc,num__has_radio,num__has_usb,num__has_3_5mm_jack,num__sensor_count,num__has_fingerprint,num__has_face_id,num__has_accelerometer,num__has_gyro,num__has_proximity,num__has_compass,num__has_barometer,num__spec_score_0_100,num__value_score,num__price_per_ram_gb,num__price_per_storage_gb,num__battery_per_eur,cat__brand_group_Apple,cat__brand_group_Asus,cat__brand_group_Google,cat__brand_group_HTC,cat__brand_group_Honor,cat__brand_group_Huawei,cat__brand_group_LG,cat__brand_group_Lenovo,cat__brand_group_Motorola,cat__brand_group_Nokia,cat__brand_group_OnePlus,cat__brand_group_Oppo,cat__brand_group_Other,cat__brand_group_Realme,cat__brand_group_Samsung,cat__brand_group_Sony,cat__brand_group_Xiaomi,cat__brand_group_ZTE,cat__brand_group_alcatel,cat__brand_group_vivo,cat__price_tier_budget,cat__price_tier_flagship,cat__price_tier_mid_range,cat__price_tier_premium,cat__launch_status_group_Available,cat__launch_status_group_Cancelled,cat__launch_status_group_Coming soon,cat__launch_status_group_Discontinued,cat__display_panel_AMOLED,cat__display_panel_IPS LCD,cat__display_panel_LCD/TFT,cat__display_panel_OLED,cat__display_panel_Other,cat__battery_type_Li-Ion,cat__battery_type_Li-Po,cat__battery_type_Unknown,cat__os_family_Android,cat__os_family_BlackBerry,cat__os_family_Other,cat__os_family_Windows,cat__os_family_iOS
-1.083560472826753,0.07663352810484976,-0.07663352810488192,-0.3728890867849869,-0.8397045900556336,-1.2822577159266744,-0.7251075090526339,-0.49698153931065076,-0.9173467817250781,-0.10551511252799496,-0.6410033928000463,-0.7088356135571603,-0.837541194590695,-0.6182169489333739,0.4667627182611112,-0.6338984555061903,-0.3442831641477983,-0.18505057851842835,-0.6005794018093139,-0.41621759994656016,-0.4447986117207001,-0.2919920776236345,0.0044509895860103295,-0.22981546289479868,0.2862258604940613,0.0,0.021759706994460993,0.0952551492440052,-0.8260295640982417,0.7356703032202107,0.0,0.3277839959613431,-1.4983236528858237,-1.2408317619800282,-0.11376920675876954,0.06540310802954177,-1.2225739777415383,0.28037748928580786,-2.0107111744871853,-0.3729390807511093,-0.8379907936497776,3.5975885062297133,-1.0157324154601277,-0.46745456754073067,2.2950784215879962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0320901222571928,1.0550422585315296,-1.0550422585315617,-0.5541230466186102,0.1905113560332175,0.8310162172106556,-0.9860268097467673,1.06611837968251,-0.10716080324873153,-0.10551511252799496,-0.23173015810391098,0.6756587913010709,-0.4094510774716484,-0.4660304966591013,0.4667627182611112,1.5057619861624678,-0.3442831641477983,-0.18505057851842835,-0.19711682994949611,-0.41621759994656016,-0.4447986117207001,-0.2919920776236345,0.0044509895860103295,-0.22981546289479868,0.2862258604940613,0.0,0.021759706994460993,0.0952551492440052,-0.8260295640982417,0.7356703032202107,0.0,0.3277839959613431,-0.1700426046174176,0.8059110272969429,-0.11376920675876954,0.06540310802954177,-1.2225739777415383,0.28037748928580786,0.4973364711393925,-0.3729390807511093,-0.2284714742970599,3.502133369285464,-1.1616601424950024,-0.7809086397810816,3.1007564916275734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.01805275392004,1.5442466237448695,-1.5442466237449017,0.10490953459456562,0.19902553740585247,0.9829509444296786,-0.9973711271682513,1.06611837968251,1.1081181644657885,-0.10551511252799496,1.3141429413222512,1.1904907475654483,-0.4094510774716484,-0.4660304966591013,0.4667627182611112,0.43593176532813877,-0.3442831641477983,-0.18505057851842835,-0.19711682994949611,-0.41621759994656016,-0.4447986117207001,-0.2919920776236345,0.0044509895860103295,-0.22981546289479868,0.2862258604940613,0.0,0.021759706994460993,0.0952551492440052,-0.8260295640982417,0.7356703032202107,0.0,0.3277839959613431,-0.8341831287516207,-1.2408317619800282,-0.11376920675876954,0.06540310802954177,-1.2225739777415383,0.28037748928580786,0.4973364711393925,-0.3729390807511093,-0.06567269687067309,3.476868030528496,-1.1417609069902468,-0.7638111449316078,4.913532149216622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0475312274280608,1.0550422585315296,-1.0550422585315617,-0.5211714175579515,-0.41399552142387697,-0.20490237746450637,-0.736451826474118,0.5450850733514564,-0.4717444935630875,-0.10551511252799496,-0.2900362875117149,0.09650213988327036,-0.837541194590695,-0.4660304966591013,0.4667627182611112,0.43593176532813877,-0.3442831641477983,-0.18505057851842835,-0.19711682994949611,-0.41621759994656016,-0.4447986117207001,-0.2919920776236345,0.0044509895860103295,-0.22981546289479868,0.2862258604940613,0.0,0.021759706994460993,0.0952551492440052,-0.8260295640982417,0.7356703032202107,0.0,0.3277839959613431,-1.4983236528858237,-1.2408317619800282,-0.11376920675876954,-15.289793254906284,-1.2225739777415383,0.28037748928580786,-2.0107111744871853,-0.3729390807511093,-0.5317959623495022,3.383523819528054,-0.9391203587668184,-0.7997158841155027,2.66785484205407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0442558414827252,1.0550422585315296,-1.0550422585315617,0.08843372006423621,-0.41399552142387697,-0.30158811296752186,-0.736451826474118,0.5450850733514564,-0.5122537924869048,-0.10551511252799496,-0.34853080505976963,-0.6530199511801139,-0.837541194590695,-0.4660304966591013,0.4667627182611112,-0.6338984555061903,-0.3442831641477983,-0.18505057851842835,-0.19711682994949611,-0.41621759994656016,-0.4447986117207001,-0.2919920776236345,0.0044509895860103295,-0.22981546289479868,0.2862258604940613,0.0,0.021759706994460993,0.0952551492440052,-0.8260295640982417,0.7356703032202107,0.0,0.3277839959613431,-1.4983236528858237,-1.2408317619800282,-0.11376920675876954,0.06540310802954177,-1.2225739777415383,0.28037748928580786,-2.0107111744871853,-0.3729390807511093,-0.5406306747947501,3.322762772327321,-0.9321556263401538,-0.7957264686506254,2.5549745732136664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0648439817105493,1.5442466237448695,-1.5442466237449017,-0.47174397396696327,-0.41399552142387697,0.5547712586306124,-1.8822278860440078,1.3513900089406874,-0.7553095860298088,-0.10551511252799496,-0.6994979103481013,-0.3727665727185242,-0.837541194590695,-0.6182169489333739,0.4667627182611112,0.43593176532813877,-0.6934024482413698,-0.18505057851842835,-0.6005794018093139,-0.41621759994656016,-0.4447986117207001,-0.2919920776236345,0.0044509895860103295,-0.22981546289479868,0.2862258604940613,0.0,0.021759706994460993,0.0952551492440052,-0.8260295640982417,0.7356703032202107,0.0,0.3277839959613431,-2.162464177020027,-1.2408317619800282,-0.11376920675876954,0.06540310802954177,-1.2225739777415383,-3.566620139681155,-2.0107111744871853,-0.3729390807511093,-0.8041031055316036,3.3226962957303767,-0.9759339444506163,-0.42186124794213414,2.3687404165630435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.1095296042504856,0.5658378933181897,-0.5658378933182219,-1.0154458534678334,-0.8397045900556336,-0.577833071547565,-1.6213085853498743,0.5450850733514564,-1.3224397709632514,-0.10551511252799496,-1.2844430858286542,-0.5440325262228289,-0.837541194590695,-0.6182169489333739,0.4667627182611112,-0.6338984555061903,-0.6934024482413698,-0.18505057851842835,-0.19711682994949611,-0.41621759994656016,-0.4447986117207001,-0.2919920776236345,-3.1305293421607767,-0.22981546289479868,-3.4937444096556347,0.0,0.021759706994460993,0.0952551492440052,-0.8260295640982417,0.7356703032202107,0.0,0.3277839959613431,-2.162464177020027,-1.2408317619800282,-0.11376920675876954,0.06540310802954177,-1.2225739777415383,-3.566620139681155,-2.0107111744871853,-0.3729390807511093,-1.4020598781453697,3.284412432718647,-1.0709527939858245,-0.5307152984837833,1.7852821241684131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.9712615261295307,1.5442466237448695,-1.5442466237449017,0.05548209100357742,0.5225644295659875,1.1210734237197002,-1.0427483968541875,1.5871516860135635,1.1081181644657885,-0.10551511252799496,1.01634127106152,1.2658320094577968,0.01863903964739823,0.44708821698653445,0.4667627182611112,2.575592206996797,-0.1348115936916554,-0.18505057851842835,-0.19711682994949611,-0.41621759994656016,-0.4447986117207001,-0.2919920776236345,0.0044509895860103295,-0.22981546289479868,0.2862258604940613,0.0,0.021759706994460993,0.0952551492440052,-0.8260295640982417,0.7356703032202107,0.0,0.3277839959613431,0.4940979195167855,0.8059110272969429,-0.11376920675876954,0.06540310802954177,0.8179464132283435,0.28037748928580786,0.4973364711393925,-0.3729390807511093,0.3455988295778285,3.2759766868894684,-1.2246743882600621,-1.0915131295465201,4.174993918347011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0578252975419729,0.07663352810484976,-0.07663352810488192,-0.5953125829444338,-0.8397045900556336,-0.9369515177016204,-0.7251075090526339,-0.49698153931065076,-0.9173467817250781,-0.10551511252799496,-0.6410033928000463,-0.4539854785040711,-0.837541194590695,-0.6182169489333739,0.4667627182611112,-0.6338984555061903,-0.3442831641477983,-0.18505057851842835,-0.6005794018093139,-0.41621759994656016,-0.4447986117207001,-0.2919920776236345,0.0044509895860103295,-0.22981546289479868,0.2862258604940613,0.0,0.021759706994460993,0.0952551492440052,-0.8260295640982417,0.7356703032202107,0.0,0.3277839959613431,-0.8341831287516207,0.8059110272969429,-0.11376920675876954,0.06540310802954177,-1.2225739777415383,0.28037748928580786,-2.0107111744871853,-0.3729390807511093,-0.7612038462712122,3.264806088842306,-0.9610095178220496,-0.40476375309266044,1.9852022408035441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.9806197716876326,1.0550422585315296,-1.0550422585315617,-0.6035504902095985,0.19902553740585247,0.8586407130686603,-0.9973711271682513,1.06611837968251,0.29793218598944177,-0.10551511252799496,0.27967398146918404,1.3635158524630475,0.01863903964739823,-0.16165759211055605,0.4667627182611112,0.43593176532813877,-0.3442831641477983,-0.18505057851842835,0.8787833616766847,-0.41621759994656016,-0.4447986117207001,-0.2919920776236345,0.0044509895860103295,-0.22981546289479868,0.2862258604940613,0.0,0.021759706994460993,0.0952551492440052,-0.8260295640982417,0.7356703032202107,0.0,0.3277839959613431,0.4940979195167855,0.8059110272969429,-0.11376920675876954,0.06540310802954177,0.8179464132283435,0.28037748928580786,0.4973364711393925,-0.3729390807511093,0.16697754270106394,3.2158600577344862,-1.23462400601244,-0.9689810831252921,3.1007564916275734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
